ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720007382518,11/28/2022,11/29/2022 06:20:35,01:00,01:15,.09,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,01:15,01:30,.056,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,01:30,01:45,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,01:45,02:00,.114,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,02:00,02:15,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,02:15,02:30,.103,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,02:30,02:45,.049,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,02:45,03:00,.103,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,03:00,03:15,.041,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,03:15,03:30,.066,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,03:30,03:45,.084,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,03:45,04:00,.054,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,04:00,04:15,.114,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,04:15,04:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,04:30,04:45,.115,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,04:45,05:00,.041,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,05:00,05:15,.116,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,05:15,05:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,05:30,05:45,.116,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,05:45,06:00,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,06:00,06:15,.116,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,06:15,06:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,06:30,06:45,.115,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,06:45,07:00,.06,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,07:00,07:15,.11,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,07:15,07:30,.071,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,07:30,07:45,.098,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,07:45,08:00,.082,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,08:00,08:15,.085,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,08:15,08:30,.088,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,08:30,08:45,.106,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,08:45,09:00,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,09:00,09:15,.085,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,09:15,09:30,.074,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,09:30,09:45,.046,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,09:45,10:00,.031,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,10:00,10:15,.046,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,10:15,10:30,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,10:30,10:45,.053,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,10:45,11:00,.083,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,11:00,11:15,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,11:15,11:30,.104,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,11:30,11:45,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,11:45,12:00,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,12:00,12:15,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,12:15,12:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,12:30,12:45,.104,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,12:45,13:00,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,13:00,13:15,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,13:15,13:30,.053,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,13:30,13:45,.049,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,13:45,14:00,.053,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,14:00,14:15,.049,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,14:15,14:30,.054,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,14:30,14:45,.101,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,14:45,15:00,.054,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,15:00,15:15,.048,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,15:15,15:30,.053,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,15:30,15:45,.049,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,15:45,16:00,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,16:00,16:15,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,16:15,16:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,16:30,16:45,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,16:45,17:00,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,17:00,17:15,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,17:15,17:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,17:30,17:45,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,17:45,18:00,.056,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,18:00,18:15,.096,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,18:15,18:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,18:30,18:45,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,18:45,19:00,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,19:00,19:15,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,19:15,19:30,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,19:30,19:45,.1,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,19:45,20:00,.056,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,20:00,20:15,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,20:15,20:30,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,20:30,20:45,.052,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,20:45,21:00,.108,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,21:00,21:15,.053,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,21:15,21:30,.049,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,21:30,21:45,.054,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,21:45,22:00,.066,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,22:00,22:15,.092,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,22:15,22:30,.048,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,22:30,22:45,.053,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,22:45,23:00,.05,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,23:00,23:15,.108,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,23:15,23:30,.128,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,23:30,23:45,.046,A,Consumption
'10443720007382518,11/28/2022,11/29/2022 06:20:35,23:45,00:00,.06,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,00:00,00:15,.12,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,00:15,00:30,.06,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,00:30,00:45,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,00:45,01:00,.055,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,01:00,01:15,.104,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,01:15,01:30,.054,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,01:30,01:45,.049,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,01:45,02:00,.053,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,02:00,02:15,.107,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,02:15,02:30,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,02:30,02:45,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,02:45,03:00,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,03:00,03:15,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,03:15,03:30,.104,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,03:30,03:45,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,03:45,04:00,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,04:00,04:15,.053,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,04:15,04:30,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,04:30,04:45,.106,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,04:45,05:00,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,05:00,05:15,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,05:15,05:30,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,05:30,05:45,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,05:45,06:00,.097,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,06:00,06:15,.059,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,06:15,06:30,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,06:30,06:45,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,06:45,07:00,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,07:00,07:15,.053,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,07:15,07:30,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,07:30,07:45,.097,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,07:45,08:00,.06,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,08:00,08:15,.054,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,08:15,08:30,.048,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,08:30,08:45,.055,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,08:45,09:00,.048,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,09:00,09:15,.054,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,09:15,09:30,.049,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,09:30,09:45,.053,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,09:45,10:00,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,10:00,10:15,.047,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,10:15,10:30,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,10:30,10:45,.04,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,10:45,11:00,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,11:00,11:15,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,11:15,11:30,.04,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,11:30,11:45,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,11:45,12:00,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,12:00,12:15,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,12:15,12:30,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,12:30,12:45,.04,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,12:45,13:00,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,13:00,13:15,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,13:15,13:30,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,13:30,13:45,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,13:45,14:00,.04,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,14:00,14:15,.059,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,14:15,14:30,.035,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,14:30,14:45,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,14:45,15:00,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,15:00,15:15,.047,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,15:15,15:30,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,15:30,15:45,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,15:45,16:00,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,16:00,16:15,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,16:15,16:30,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,16:30,16:45,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,16:45,17:00,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,17:00,17:15,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,17:15,17:30,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,17:30,17:45,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,17:45,18:00,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,18:00,18:15,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,18:15,18:30,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,18:30,18:45,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,18:45,19:00,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,19:00,19:15,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,19:15,19:30,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,19:30,19:45,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,19:45,20:00,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,20:00,20:15,.043,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,20:15,20:30,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,20:30,20:45,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,20:45,21:00,.044,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,21:00,21:15,.041,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,21:15,21:30,.044,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,21:30,21:45,.042,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,21:45,22:00,.056,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,22:00,22:15,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,22:15,22:30,.055,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,22:30,22:45,.05,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,22:45,23:00,.055,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,23:00,23:15,.052,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,23:15,23:30,.053,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,23:30,23:45,.055,A,Consumption
'10443720007382518,11/29/2022,11/30/2022 06:13:44,23:45,00:00,.054,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,00:00,00:15,.103,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,00:15,00:30,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,00:30,00:45,.053,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,00:45,01:00,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,01:00,01:15,.108,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,01:15,01:30,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,01:30,01:45,.053,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,01:45,02:00,.109,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,02:00,02:15,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,02:15,02:30,.089,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,02:30,02:45,.073,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,02:45,03:00,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,03:00,03:15,.114,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,03:15,03:30,.05,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,03:30,03:45,.118,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,03:45,04:00,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,04:00,04:15,.104,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,04:15,04:30,.064,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,04:30,04:45,.091,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,04:45,05:00,.14,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,05:00,05:15,.113,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,05:15,05:30,.068,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,05:30,05:45,.118,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,05:45,06:00,.078,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,06:00,06:15,.122,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,06:15,06:30,.058,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,06:30,06:45,.12,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,06:45,07:00,.06,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,07:00,07:15,.15,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,07:15,07:30,.055,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,07:30,07:45,.121,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,07:45,08:00,.08,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,08:00,08:15,.092,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,08:15,08:30,.11,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,08:30,08:45,.062,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,08:45,09:00,.083,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,09:00,09:15,.083,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,09:15,09:30,.049,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,09:30,09:45,.071,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,09:45,10:00,.107,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,10:00,10:15,.053,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,10:15,10:30,.05,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,10:30,10:45,.112,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,10:45,11:00,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,11:00,11:15,.089,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,11:15,11:30,.077,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,11:30,11:45,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,11:45,12:00,.114,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,12:00,12:15,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,12:15,12:30,.097,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,12:30,12:45,.065,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,12:45,13:00,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,13:00,13:15,.11,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,13:15,13:30,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,13:30,13:45,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,13:45,14:00,.112,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,14:00,14:15,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,14:15,14:30,.052,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,14:30,14:45,.107,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,14:45,15:00,.053,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,15:00,15:15,.05,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,15:15,15:30,.11,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,15:30,15:45,.049,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,15:45,16:00,.054,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,16:00,16:15,.085,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,16:15,16:30,.077,A,Consumption
'10443720007382518,11/30/2022,12/01/2022 06:14:29,16:30,16:45,.048,A,Consumption
